l1,l2,IDS_SEMANTICFIELD_l1,local_alignment
nl,xal,Possession,0.06594466729140543
nl,xal,Quantity,0.1622281153839064
nl,xal,Sense perception,0.10727159561915516
nl,xal,Social and political relations,0.017042714691240853
nl,xal,Spatial relations,0.0787923114138761
nl,xal,Speech and language,0.09358977599912871
nl,xal,The body,0.05031544418934284
nl,xal,The house,0.011694109403196339
nl,xal,The physical world,0.023042461625441057
nl,xal,Time,0.11048115946811288
nl,zh,Agriculture and vegetation,0.19682449773268668
nl,zh,Animals,0.27368581468401354
nl,zh,Basic actions and technology,0.18771269195141446
nl,zh,Clothing and grooming,0.21858222566843832
nl,zh,Cognition,0.22489775454708
nl,zh,Emotions and values,0.21179266550635426
nl,zh,Food and drink,0.26395055820695573
nl,zh,Kinship,0.45229359356106996
nl,zh,Miscellaneous function words,0.26306234514352445
nl,zh,Modern world,0.23154622821533577
nl,zh,Motion,0.17701380290351681
nl,zh,Possession,0.2458309901136951
nl,zh,Quantity,0.46523600337006665
nl,zh,Sense perception,0.22575529240429199
nl,zh,Social and political relations,0.1891233749723008
nl,zh,Spatial relations,0.2100368565575009
nl,zh,Speech and language,0.25681044378705525
nl,zh,The body,0.26246228333597177
nl,zh,The house,0.20298821949979384
nl,zh,The physical world,0.19500900305006746
nl,zh,Time,0.4229936530125618
no,ab,Agriculture and vegetation,-0.2333097965331908
no,ab,Animals,0.15954521352334966
no,ab,Basic actions and technology,0.13809152913779243
no,ab,Cognition,0.13879448519245807
no,ab,Emotions and values,0.04710202124190879
no,ab,Kinship,0.0464108872334257
no,ab,Miscellaneous function words,0.11238203319268582
no,ab,Modern world,0.11569212095048668
no,ab,Motion,0.2465089068042148
no,ab,Possession,0.10204997955415485
no,ab,Quantity,0.12972978858587075
no,ab,Sense perception,0.05145414425207557
no,ab,Social and political relations,0.11949276073183186
no,ab,Spatial relations,0.052377057270481454
no,ab,Speech and language,0.07497441400913288
no,ab,The body,0.010557436548190226
no,ab,The house,0.1472582143950859
no,ab,The physical world,0.026123770684562116
no,ab,Time,0.06596980588140586
no,ar,Agriculture and vegetation,0.13634995805850905
no,ar,Animals,0.21835196419515243
no,ar,Basic actions and technology,0.18293147178276406
no,ar,Clothing and grooming,0.29966370451155067
no,ar,Cognition,0.24784787340037703
no,ar,Emotions and values,0.22801606035515667
no,ar,Food and drink,0.2584907655159621
no,ar,Kinship,0.47184379482785577
no,ar,Miscellaneous function words,0.4375414171993035
no,ar,Modern world,0.16977287583660852
no,ar,Motion,0.19000678566559628
no,ar,Possession,0.23644770189931186
no,ar,Quantity,0.4762443878113583
no,ar,Sense perception,0.3355862625131437
no,ar,Social and political relations,0.24282311789287425
no,ar,Spatial relations,0.2575303668271357
no,ar,Speech and language,0.20363175886978288
no,ar,The body,0.24674729291169017
no,ar,The house,0.15576742175161667
no,ar,The physical world,0.2871614971332812
no,ar,Time,0.4992852691749143
no,av,Agriculture and vegetation,-0.04201610034329125
no,av,Animals,0.12765952288354598
no,av,Basic actions and technology,0.19903551792650956
no,av,Clothing and grooming,0.14590518271221065
no,av,Cognition,0.12018349414101873
no,av,Emotions and values,0.1066679160656037
no,av,Food and drink,0.11073361176686211
no,av,Kinship,0.20012663893628846
no,av,Miscellaneous function words,0.11814864600748978
no,av,Modern world,0.12307008053878818
no,av,Motion,0.25502742204387374
no,av,Possession,0.24418901065027154
no,av,Quantity,0.33061963178774295
no,av,Sense perception,0.161522960156942
no,av,Social and political relations,0.10108482074823057
no,av,Spatial relations,0.1256001373203327
no,av,Speech and language,0.12245993356545751
no,av,The body,0.14632876610629308
no,av,The house,0.011380945413161526
no,av,The physical world,0.03338772710037519
no,av,Time,0.3018789633333024
no,az,Agriculture and vegetation,0.23435453676157963
no,az,Animals,0.2328544748005649
no,az,Basic actions and technology,0.17890550005505432
no,az,Clothing and grooming,0.19550470973680786
no,az,Cognition,0.289660923135065
no,az,Emotions and values,0.26372942259137694
no,az,Food and drink,0.2596188917384336
no,az,Kinship,0.49321736117121423
no,az,Miscellaneous function words,0.4207801613568523
no,az,Modern world,0.2160788846353932
no,az,Motion,0.18236086242138755
no,az,Possession,0.23826781081576953
no,az,Quantity,0.5009362786763941
no,az,Sense perception,0.26321686614572204
no,az,Social and political relations,0.2652417880955189
no,az,Spatial relations,0.3020110935099073
no,az,Speech and language,0.2448650665592452
no,az,The body,0.2774019026799989
no,az,The house,0.14745057149788485
no,az,The physical world,0.30303661629616485
no,az,Time,0.3103895778109616
no,ba,Agriculture and vegetation,0.1144732069750674
no,ba,Animals,0.2163565569265424
no,ba,Basic actions and technology,0.1695525669921586
no,ba,Clothing and grooming,0.13220585454684278
no,ba,Cognition,0.24270722698216196
no,ba,Emotions and values,0.19629684861796418
no,ba,Food and drink,0.1921288223628961
no,ba,Kinship,0.3236384465952369
no,ba,Miscellaneous function words,0.23967379778934433
no,ba,Modern world,0.1311144405093923
no,ba,Motion,0.19156641342862135
no,ba,Possession,0.19488705603163162
no,ba,Quantity,0.3418285305700841
no,ba,Sense perception,0.20270452736702987
no,ba,Social and political relations,0.16045181742292267
no,ba,Spatial relations,0.20766860099473466
no,ba,Speech and language,0.21958637219934637
no,ba,The body,0.23287475942747782
no,ba,The house,0.12959662683923404
no,ba,The physical world,0.2126556054603454
no,ba,Time,0.3659636298244288
no,br,Agriculture and vegetation,0.10667848499097854
no,br,Animals,0.1310081199165747
no,br,Basic actions and technology,0.17350320536535208
no,br,Clothing and grooming,0.192534161880726
no,br,Cognition,0.32930620826739493
no,br,Emotions and values,0.1443691662742526
no,br,Food and drink,0.2157030600083914
no,br,Kinship,0.41787967164941886
no,br,Miscellaneous function words,0.3074554798676208
no,br,Modern world,0.21764416516109922
no,br,Motion,0.16089802349292698
no,br,Possession,0.23698445180004435
no,br,Quantity,0.43854364682625724
no,br,Sense perception,0.24247806994740712
no,br,Social and political relations,0.23650667074456316
no,br,Spatial relations,0.26244089686492805
no,br,Speech and language,0.1669109788424387
no,br,The body,0.24245641014601665
no,br,The house,0.124927268937375
no,br,The physical world,0.20499563798904946
no,br,Time,0.2881845372283699
no,ca,Agriculture and vegetation,0.2639257552318281
no,ca,Animals,0.27698492621307613
no,ca,Basic actions and technology,0.2510603374035265
no,ca,Clothing and grooming,0.2565164635741707
no,ca,Cognition,0.3107409251987199
no,ca,Emotions and values,0.26610987653391566
no,ca,Food and drink,0.3287837012345662
no,ca,Kinship,0.6176188259137704
no,ca,Miscellaneous function words,0.396091445921312
no,ca,Modern world,0.2559533071415755
no,ca,Motion,0.2435980895323229
no,ca,Possession,0.338517307237375
no,ca,Quantity,0.5288944006496112
no,ca,Sense perception,0.3215308422998902
no,ca,Social and political relations,0.3071437341811822
no,ca,Spatial relations,0.3091248909754056
no,ca,Speech and language,0.29630290873092024
no,ca,The body,0.2999605572655882
no,ca,The house,0.1809319337026861
no,ca,The physical world,0.35813456267922045
no,ca,Time,0.5673209492471659
no,ce,Agriculture and vegetation,0.0631681078716559
no,ce,Animals,0.11906926412390766
no,ce,Basic actions and technology,0.1378612968277648
no,ce,Clothing and grooming,0.10574437731876668
no,ce,Cognition,0.20017274232512905
no,ce,Emotions and values,0.15677286823547526
no,ce,Food and drink,0.10100820502461566
no,ce,Kinship,0.2990290034932718
no,ce,Miscellaneous function words,0.24234757109275998
no,ce,Modern world,0.09490477127787576
no,ce,Motion,0.17862745087367138
no,ce,Possession,0.1377496549867878
no,ce,Quantity,0.27293525067366975
no,ce,Sense perception,0.1221383199846743
no,ce,Social and political relations,0.16487653007663586
no,ce,Spatial relations,0.1889080675475701
no,ce,Speech and language,0.07471153388801852
no,ce,The body,0.11357790142771959
no,ce,The house,0.03959643029444384
no,ce,The physical world,0.10832500993327712
no,ce,Time,0.29197973283863315
no,cv,Agriculture and vegetation,0.1853179961408771
no,cv,Animals,0.2750808729818369
no,cv,Basic actions and technology,0.10531382659340645
no,cv,Clothing and grooming,0.09452874216734268
no,cv,Cognition,0.15785304800480832
no,cv,Emotions and values,0.09040234024009948
no,cv,Food and drink,0.20955226419878126
no,cv,Kinship,0.26162890281735274
no,cv,Miscellaneous function words,0.2051501564385343
no,cv,Modern world,0.14043797687242895
no,cv,Motion,0.08146117472796371
no,cv,Possession,0.1562762500651679
no,cv,Quantity,0.13458500618209926
no,cv,Sense perception,0.056427793752234424
no,cv,Social and political relations,0.13198085740385557
no,cv,Spatial relations,0.18841131259087435
no,cv,Speech and language,0.11895202643211962
no,cv,The body,0.22212606002171667
no,cv,The house,0.06147164386178379
no,cv,The physical world,0.16552120312454768
no,cv,Time,0.38420942602079083
no,cy,Agriculture and vegetation,0.1412303012420059
no,cy,Animals,0.16522982461346772
no,cy,Basic actions and technology,0.1600114331758742
no,cy,Clothing and grooming,0.16114303009712871
no,cy,Cognition,0.21015054307678732
no,cy,Emotions and values,0.16542038665515293
no,cy,Food and drink,0.2207969299092695
no,cy,Kinship,0.42504054440130584
no,cy,Miscellaneous function words,0.26387665227594514
no,cy,Modern world,0.17412405646281232
no,cy,Motion,0.19512421741450406
no,cy,Possession,0.22867088682465408
no,cy,Quantity,0.4039732893471819
no,cy,Sense perception,0.18466049025690173
no,cy,Social and political relations,0.24331718643538758
no,cy,Spatial relations,0.19497861924850116
no,cy,Speech and language,0.20100372875544573
no,cy,The body,0.22266460857241185
no,cy,The house,0.07665178094754138
no,cy,The physical world,0.22895972989199112
no,cy,Time,0.2814496049110047
no,da,Agriculture and vegetation,0.3157883418368951
no,da,Animals,0.3859577935504864
no,da,Basic actions and technology,0.334660506320836
no,da,Clothing and grooming,0.31371520748631604
no,da,Cognition,0.5126521993960507
no,da,Emotions and values,0.3708188966698658
no,da,Food and drink,0.34755258240412973
no,da,Kinship,0.7787557610982122
no,da,Miscellaneous function words,0.6099203294602789
no,da,Modern world,0.41475812592869393
no,da,Motion,0.3900881349303787
no,da,Possession,0.4964936522939952
no,da,Quantity,0.5677971412799269
no,da,Sense perception,0.4727450514989848
no,da,Social and political relations,0.4331967263862636
no,da,Spatial relations,0.41870837284555396
no,da,Speech and language,0.3962653895910276
no,da,The body,0.46824807584096173
no,da,The house,0.30881224205181385
no,da,The physical world,0.43444952885311117
no,da,Time,0.6491996909077273
no,de,Agriculture and vegetation,0.10564431116563511
no,de,Animals,0.2057216771510343
no,de,Basic actions and technology,0.2631962980327965
no,de,Clothing and grooming,0.24601056812762415
no,de,Cognition,0.4115624862682012
no,de,Emotions and values,0.2734248882002962
no,de,Food and drink,0.37511355061384516
no,de,Kinship,0.3114828090618487
no,de,Miscellaneous function words,0.48469168832897197
no,de,Modern world,0.2665643176744922
no,de,Motion,0.2775964603755553
no,de,Possession,0.33633053764821674
no,de,Quantity,0.6496816117743185
no,de,Sense perception,0.4091820482431046
no,de,Social and political relations,0.3393643173537006
no,de,Spatial relations,0.3776069730526963
no,de,Speech and language,0.2942389026546707
no,de,The body,0.3977543001286589
no,de,The house,0.4264555445210103
no,de,The physical world,0.4162332248388469
no,de,Time,0.4032273607887253
no,en,Agriculture and vegetation,0.2647668856872097
no,en,Animals,0.3150529282793702
no,en,Basic actions and technology,0.23883221530811902
no,en,Clothing and grooming,0.32606557925291985
no,en,Cognition,0.35548076184490546
no,en,Emotions and values,0.26754607269517494
no,en,Food and drink,0.37005165032022747
no,en,Kinship,0.7153583176571908
no,en,Miscellaneous function words,0.3905535104851808
no,en,Modern world,0.21874584128706775
no,en,Motion,0.24551316730961945
no,en,Possession,0.326810775539429
no,en,Quantity,0.5663994920817125
no,en,Sense perception,0.40077905837602895
no,en,Social and political relations,0.2990089590529167
no,en,Spatial relations,0.3151052274066928
no,en,Speech and language,0.2614721286623869
no,en,The body,0.3790193124163975
no,en,The house,0.19705087925506645
no,en,The physical world,0.3252456297146222
no,en,Time,0.4441196799755746
no,es,Agriculture and vegetation,0.2598987216191402
no,es,Animals,0.3132082405778878
no,es,Basic actions and technology,0.2569479761375884
no,es,Clothing and grooming,0.29154301061678767
no,es,Cognition,0.3702955007983461
no,es,Emotions and values,0.2759831548838987
no,es,Food and drink,0.34127245699535613
no,es,Kinship,0.6540279779632742
no,es,Miscellaneous function words,0.4158347736428118
no,es,Modern world,0.2990152745741598
no,es,Motion,0.23621584012919905
no,es,Possession,0.3451902538508339
no,es,Quantity,0.5778609910013155
no,es,Sense perception,0.34601455386152563
no,es,Social and political relations,0.36077504270875715
no,es,Spatial relations,0.30354597424524893
no,es,Speech and language,0.2831221508764645
no,es,The body,0.369118098169441
no,es,The house,0.22178032915553708
no,es,The physical world,0.35784823933020027
no,es,Time,0.5379256365813765
no,eu,Agriculture and vegetation,0.1964703014173677
no,eu,Animals,0.24458250869329334
no,eu,Basic actions and technology,0.1907091310946823
no,eu,Clothing and grooming,0.16480630020093964
no,eu,Cognition,0.32956761282166386
no,eu,Emotions and values,0.2351393515154708
no,eu,Food and drink,0.275272052127223
no,eu,Kinship,0.5636583914599949
no,eu,Miscellaneous function words,0.30839734641913064
no,eu,Modern world,0.24674774622453238
no,eu,Motion,0.2035699724343659
no,eu,Possession,0.24947770112437093
no,eu,Quantity,0.39513394429885296
no,eu,Sense perception,0.2879470915664255
no,eu,Social and political relations,0.2902642216411835
no,eu,Spatial relations,0.31442995645105937
no,eu,Speech and language,0.2949563831471667
no,eu,The body,0.29207448435568445
no,eu,The house,0.1841410157252155
no,eu,The physical world,0.28950317195630865
no,eu,Time,0.4501772686730756
no,fr,Agriculture and vegetation,0.2916186406472797
no,fr,Animals,0.27082536075066455
no,fr,Basic actions and technology,0.2244291894755886
no,fr,Clothing and grooming,0.2967528188837518
no,fr,Cognition,0.26066568811091
no,fr,Emotions and values,0.26423472256967495
no,fr,Food and drink,0.3168684139245035
no,fr,Kinship,0.6008314810358467
no,fr,Miscellaneous function words,0.38504172311360846
no,fr,Modern world,0.2639237073208202
no,fr,Motion,0.23824312488426916
no,fr,Possession,0.3294278196273039
no,fr,Quantity,0.48080129696522605
no,fr,Sense perception,0.32783432783911015
no,fr,Social and political relations,0.3356924913415759
no,fr,Spatial relations,0.2945508702341132
no,fr,Speech and language,0.30262370488470697
no,fr,The body,0.3422194301408881
no,fr,The house,0.16450621394710468
no,fr,The physical world,0.3558471274407756
no,fr,Time,0.5292166973205276
no,ga,Agriculture and vegetation,0.10451358529067374
no,ga,Animals,0.17995205048511667
no,ga,Basic actions and technology,0.13037100319550504
no,ga,Clothing and grooming,0.08806974846410977
no,ga,Cognition,0.23889075804443902
no,ga,Emotions and values,0.13307211231408572
no,ga,Food and drink,0.18667260024311297
no,ga,Kinship,0.4499822479494503
no,ga,Miscellaneous function words,0.23080651084306314
no,ga,Modern world,0.16175996388303665
no,ga,Motion,0.13551173243676476
no,ga,Possession,0.16490272361024336
no,ga,Quantity,0.31750025561204553
no,ga,Sense perception,0.2148128674007
no,ga,Social and political relations,0.2167027756938052
no,ga,Spatial relations,0.2000635604668993
no,ga,Speech and language,0.11528503455851964
no,ga,The body,0.15881623652489982
no,ga,The house,0.09535892488463431
no,ga,The physical world,0.18346590095302798
no,ga,Time,0.23395352227736718
no,he,Agriculture and vegetation,0.1359414348063032
no,he,Animals,0.24345587102392427
no,he,Basic actions and technology,0.16721064126108043
no,he,Clothing and grooming,0.26040326533336017
no,he,Cognition,0.268661044473942
no,he,Emotions and values,0.20744786571561782
no,he,Food and drink,0.223129361048969
no,he,Kinship,0.34160390703023624
no,he,Miscellaneous function words,0.38685252604942794
no,he,Modern world,0.164247870824047
no,he,Motion,0.1907986205522109
no,he,Possession,0.2142869915146648
no,he,Quantity,0.47830189419576524
no,he,Sense perception,0.22085833692158716
no,he,Social and political relations,0.1740941640904523
no,he,Spatial relations,0.24982102736871464
no,he,Speech and language,0.12166321117116827
no,he,The body,0.21132928471288515
