,l1,l2,imputed_semantic_domain,rho,nconcepts_compared
29614,se,sk,time,0.212698984916,36
29615,se,sk,warfare_and_hunting,0.485203223324,3
29616,se,sl,animals,-0.117238658204,1
29617,se,sl,body_parts,-0.0455568084188,1
29618,se,sl,cognition,-0.519102183282,3
29619,se,sl,emotion_and_values,1.0,1
29620,se,sl,kinship,-0.990083788387,1
29621,se,sl,law,1.0,1
29622,se,sl,physical_world,0.0283256097697,7
29623,se,sl,quantity,0.29560765178,13
29624,se,sl,religion_and_belief,1.0,1
29625,se,sl,social_and_political_relations,-0.547570680767,2
29626,se,sl,spatial_relations,0.272200046826,8
29627,se,sl,speech_and_language,0.245483087481,2
29628,se,sl,time,0.460326663429,4
29629,se,sl,warfare_and_hunting,0.102282395189,1
29630,se,sv,agriculture_and_vegetation,-0.422990362157,3
29631,se,sv,animals,0.193514971105,9
29632,se,sv,basic_actions_and_technology,0.111280941442,10
29633,se,sv,body_parts,0.0579577686615,9
29634,se,sv,clothing_and_grooming,,0
29635,se,sv,cognition,0.195427036065,29
29636,se,sv,emotion_and_values,0.512437475649,10
29637,se,sv,food_and_drink,0.704313768788,6
29638,se,sv,kinship,0.190251924144,21
29639,se,sv,law,-0.983277092202,1
29640,se,sv,motion,0.266625511683,17
29641,se,sv,physical_world,0.811020491221,12
29642,se,sv,posession,0.0332859430801,10
29643,se,sv,quantity,0.428646144019,26
29644,se,sv,religion_and_belief,-0.727430388554,1
29645,se,sv,sense_perception,0.0817127005214,9
29646,se,sv,social_and_political_relations,0.321983802894,10
29647,se,sv,spatial_relations,0.347518445732,45
29648,se,sv,speech_and_language,0.252294162002,16
29649,se,sv,the_house,1.0,1
29650,se,sv,time,0.413005384596,37
29651,se,sv,warfare_and_hunting,0.528594930102,2
29652,se,ta,agriculture_and_vegetation,-0.109887032639,3
29653,se,ta,animals,-0.452498667811,8
29654,se,ta,basic_actions_and_technology,0.237616454405,7
29655,se,ta,body_parts,-0.0071846596954,5
29656,se,ta,clothing_and_grooming,0.733311361018,1
29657,se,ta,cognition,0.026068378875,22
29658,se,ta,emotion_and_values,-0.504461457524,4
29659,se,ta,food_and_drink,0.834184599293,6
29660,se,ta,kinship,0.195829141289,20
29661,se,ta,law,0.203306208746,1
29662,se,ta,motion,-0.0642344966875,10
29663,se,ta,physical_world,0.245029565373,9
29664,se,ta,posession,0.115990426747,9
29665,se,ta,quantity,0.14236027458,25
29666,se,ta,religion_and_belief,,0
29667,se,ta,sense_perception,0.951255516141,6
29668,se,ta,social_and_political_relations,0.355562658911,8
29669,se,ta,spatial_relations,0.128052777005,31
29670,se,ta,speech_and_language,-0.0937097406828,13
29671,se,ta,the_house,,0
29672,se,ta,time,0.39466754116,30
29673,se,ta,warfare_and_hunting,0.265952021613,3
29674,se,te,agriculture_and_vegetation,1.0,1
29675,se,te,animals,-0.392749566732,4
29676,se,te,basic_actions_and_technology,0.222832882957,7
29677,se,te,body_parts,0.0271834514546,10
29678,se,te,clothing_and_grooming,,0
29679,se,te,cognition,0.0147183057718,20
29680,se,te,emotion_and_values,0.0822489916013,6
29681,se,te,food_and_drink,0.990129457025,2
29682,se,te,kinship,-0.0643008976206,17
29683,se,te,law,-0.879552747093,1
29684,se,te,motion,-0.245089168447,10
29685,se,te,physical_world,0.317440505764,10
29686,se,te,posession,0.296779810326,7
29687,se,te,quantity,0.156961270504,18
29688,se,te,religion_and_belief,,0
29689,se,te,sense_perception,0.94119834012,3
29690,se,te,social_and_political_relations,-0.022801931263,7
29691,se,te,spatial_relations,0.376490232077,25
29692,se,te,speech_and_language,0.358149057093,10
29693,se,te,the_house,-0.274125294742,1
29694,se,te,time,0.518544865974,25
29695,se,te,warfare_and_hunting,-1.0,1
29696,se,tr,agriculture_and_vegetation,0.277280730989,4
29697,se,tr,animals,-0.101158246742,7
29698,se,tr,basic_actions_and_technology,0.174534758994,10
29699,se,tr,body_parts,0.505762824719,12
29700,se,tr,clothing_and_grooming,0.979601205248,2
29701,se,tr,cognition,0.255904178912,29
29702,se,tr,emotion_and_values,0.0465994615684,9
29703,se,tr,food_and_drink,0.0329990187983,4
29704,se,tr,kinship,0.197035292042,21
29705,se,tr,law,-1.0,1
29706,se,tr,motion,0.330459927799,18
29707,se,tr,physical_world,0.289676093255,13
29708,se,tr,posession,-0.12319792878,9
29709,se,tr,quantity,0.38122521209,23
29710,se,tr,religion_and_belief,-0.667551504297,1
29711,se,tr,sense_perception,0.201918352569,10
29712,se,tr,social_and_political_relations,-0.142824545544,8
29713,se,tr,spatial_relations,0.169609840644,40
29714,se,tr,speech_and_language,0.229729257506,16
29715,se,tr,the_house,-0.523525877231,1
29716,se,tr,time,0.400318849235,36
29717,se,tr,warfare_and_hunting,-0.224146666316,2
29718,se,tt,agriculture_and_vegetation,1.0,2
29719,se,tt,animals,0.308984605974,5
29720,se,tt,basic_actions_and_technology,0.210175978799,8
29721,se,tt,body_parts,0.55229273559,9
29722,se,tt,clothing_and_grooming,0.914517018523,1
29723,se,tt,cognition,0.186249855265,26
29724,se,tt,emotion_and_values,0.577834280128,6
29725,se,tt,food_and_drink,0.233396779346,4
29726,se,tt,kinship,-0.144231420859,17
29727,se,tt,law,-0.962072929978,1
29728,se,tt,motion,0.0700823197843,9
29729,se,tt,physical_world,0.406012319614,7
29730,se,tt,posession,0.443995042552,10
29731,se,tt,quantity,0.264218977198,18
29732,se,tt,religion_and_belief,,0
29733,se,tt,sense_perception,0.10268986051,7
29734,se,tt,social_and_political_relations,0.711507615376,9
29735,se,tt,spatial_relations,0.328525009687,34
29736,se,tt,speech_and_language,0.0641933783594,14
29737,se,tt,the_house,-0.427956059271,1
29738,se,tt,time,0.252363035854,26
29739,se,tt,warfare_and_hunting,-0.990831324031,2
29740,se,uk,agriculture_and_vegetation,0.409358002412,3
29741,se,uk,animals,-0.022960034361,7
29742,se,uk,basic_actions_and_technology,0.340522647685,10
29743,se,uk,body_parts,0.263793966075,10
29744,se,uk,clothing_and_grooming,0.926491203679,1
29745,se,uk,cognition,0.209088930839,29
29746,se,uk,emotion_and_values,0.555740259176,8
29747,se,uk,food_and_drink,0.562080153206,3
29748,se,uk,kinship,0.245911860517,21
29749,se,uk,law,0.952696700352,1
29750,se,uk,motion,0.266770145687,16
29751,se,uk,physical_world,0.430522078672,11
29752,se,uk,posession,0.200948370352,8
29753,se,uk,quantity,0.250200262806,23
29754,se,uk,religion_and_belief,-0.959630562836,1
29755,se,uk,sense_perception,0.190627434362,8
29756,se,uk,social_and_political_relations,0.264757698492,8
29757,se,uk,spatial_relations,0.196997561654,37
29758,se,uk,speech_and_language,-0.0400187216398,13
29759,se,uk,the_house,-0.834959625187,2
29760,se,uk,time,0.525099427112,34
29761,se,uk,warfare_and_hunting,-0.043329043003,2
29762,sk,cy,agriculture_and_vegetation,-0.0301429365591,28
29763,sk,cy,animals,0.180587657373,37
29764,sk,cy,basic_actions_and_technology,0.283995084781,47
29765,sk,cy,body_parts,0.0758876733417,88
29766,sk,cy,clothing_and_grooming,-0.0034149625008,27
29767,sk,cy,cognition,0.260110710377,47
29768,sk,cy,emotion_and_values,0.0893660007495,33
29769,sk,cy,food_and_drink,0.0878071094897,40
29770,sk,cy,kinship,0.305382349358,26
29771,sk,cy,law,0.35443775805,2
29772,sk,cy,motion,0.147556287753,65
29773,sk,cy,physical_world,0.11042589811,54
29774,sk,cy,posession,0.107808920431,40
29775,sk,cy,quantity,0.191911332475,39
29776,sk,cy,religion_and_belief,0.163351761677,4
29777,sk,cy,sense_perception,0.0646264027317,40
29778,sk,cy,social_and_political_relations,0.454008416422,18
29779,sk,cy,spatial_relations,0.161668684953,89
29780,sk,cy,speech_and_language,0.161718802124,27
29781,sk,cy,the_house,-0.00353375945276,15
29782,sk,cy,time,0.341447087351,64
29783,sk,cy,warfare_and_hunting,0.350021813347,18
29784,sk,es,agriculture_and_vegetation,0.101456096775,31
29785,sk,es,animals,0.123154450503,40
29786,sk,es,basic_actions_and_technology,0.331587037869,53
29787,sk,es,body_parts,0.291232376373,100
29788,sk,es,clothing_and_grooming,0.222450921353,35
29789,sk,es,cognition,0.300298647903,54
29790,sk,es,emotion_and_values,0.225087915447,39
29791,sk,es,food_and_drink,0.203464854412,44
29792,sk,es,kinship,0.355799244349,28
29793,sk,es,law,0.210520439365,2
29794,sk,es,motion,0.259745844079,69
29795,sk,es,physical_world,0.275277429487,59
29796,sk,es,posession,0.249217132322,42
29797,sk,es,quantity,0.69099609787,42
29798,sk,es,religion_and_belief,0.206113713804,4
29799,sk,es,sense_perception,0.350056124334,47
29800,sk,es,social_and_political_relations,0.34365626646,22
29801,sk,es,spatial_relations,0.304059712214,98
29802,sk,es,speech_and_language,0.152038930963,28
29803,sk,es,the_house,0.164696799143,18
29804,sk,es,time,0.486378579842,67
29805,sk,es,warfare_and_hunting,0.428862098344,18
29806,sk,sl,animals,-1.0,1
29807,sk,sl,basic_actions_and_technology,0.362729458148,1
29808,sk,sl,body_parts,0.338541497396,2
29809,sk,sl,cognition,-0.505760647246,4
29810,sk,sl,emotion_and_values,,0
29811,sk,sl,kinship,1.0,1
29812,sk,sl,law,-0.709310064409,1
29813,sk,sl,motion,0.478097980898,1
29814,sk,sl,physical_world,0.265980996849,8
29815,sk,sl,quantity,0.363422349161,13
29816,sk,sl,religion_and_belief,-0.701960569373,1
29817,sk,sl,social_and_political_relations,0.243770529453,2
29818,sk,sl,spatial_relations,0.199605208915,11
29819,sk,sl,speech_and_language,,0
29820,sk,sl,time,-0.0747195763822,4
29821,sk,sl,warfare_and_hunting,,0
29822,sk,sv,agriculture_and_vegetation,0.195387173018,29
29823,sk,sv,animals,0.19409936714,38
29824,sk,sv,basic_actions_and_technology,0.269074327013,50
29825,sk,sv,body_parts,0.112314125356,94
29826,sk,sv,clothing_and_grooming,0.133848277592,34
29827,sk,sv,cognition,0.242495409902,54
29828,sk,sv,emotion_and_values,0.26143725982,38
29829,sk,sv,food_and_drink,0.147511336049,41
29830,sk,sv,kinship,0.411030729666,26
29831,sk,sv,law,0.274773155293,2
29832,sk,sv,motion,0.320076779238,69
29833,sk,sv,physical_world,0.275758084911,58
29834,sk,sv,posession,0.192878816496,41
29835,sk,sv,quantity,0.556400851779,41
29836,sk,sv,religion_and_belief,0.552174714808,4
29837,sk,sv,sense_perception,0.245923591676,46
29838,sk,sv,social_and_political_relations,0.248675812742,22
29839,sk,sv,spatial_relations,0.22927380502,98
29840,sk,sv,speech_and_language,0.32306072636,28
29841,sk,sv,the_house,0.14667010775,17
29842,sk,sv,time,0.46214295521,68
29843,sk,sv,warfare_and_hunting,0.378495511011,17
29844,sk,ta,agriculture_and_vegetation,0.0186299676412,26
29845,sk,ta,animals,0.185115116158,33
29846,sk,ta,basic_actions_and_technology,0.308952932463,35
29847,sk,ta,body_parts,0.215964306772,75
29848,sk,ta,clothing_and_grooming,0.247614433116,23
29849,sk,ta,cognition,0.178436864649,36
29850,sk,ta,emotion_and_values,0.0254909415361,26
29851,sk,ta,food_and_drink,0.216931825464,35
29852,sk,ta,kinship,0.218080047676,27
29853,sk,ta,law,0.107979926565,2
29854,sk,ta,motion,0.176674854929,49
29855,sk,ta,physical_world,0.146229017295,52
29856,sk,ta,posession,0.00825927628747,31
29857,sk,ta,quantity,0.503543984148,37
29858,sk,ta,religion_and_belief,0.497946088395,4
29859,sk,ta,sense_perception,0.245938166963,39
29860,sk,ta,social_and_political_relations,0.0721731661125,16
29861,sk,ta,spatial_relations,0.245950668546,76
29862,sk,ta,speech_and_language,0.260491408085,23
29863,sk,ta,the_house,0.13571039059,16
29864,sk,ta,time,0.373838871857,56
29865,sk,ta,warfare_and_hunting,0.0672996845539,15
29866,sk,te,agriculture_and_vegetation,-0.0101642300477,18
29867,sk,te,animals,0.168396249174,28
29868,sk,te,basic_actions_and_technology,0.364743493802,31
29869,sk,te,body_parts,0.125468710716,74
29870,sk,te,clothing_and_grooming,0.331613838783,24
29871,sk,te,cognition,0.382638133652,35
29872,sk,te,emotion_and_values,0.167384034876,23
29873,sk,te,food_and_drink,0.11982564982,32
29874,sk,te,kinship,0.382795047877,21
29875,sk,te,law,0.402926318716,2
29876,sk,te,motion,0.191268991185,41
29877,sk,te,physical_world,0.0560848970332,46
29878,sk,te,posession,0.126746869842,27
29879,sk,te,quantity,0.45610825196,24
29880,sk,te,religion_and_belief,0.375882238337,2
29881,sk,te,sense_perception,0.28876847713,26
29882,sk,te,social_and_political_relations,0.352585283253,14
29883,sk,te,spatial_relations,0.250511799453,62
29884,sk,te,speech_and_language,0.101826424904,21
29885,sk,te,the_house,0.0569279221609,16
29886,sk,te,time,0.452275113137,46
29887,sk,te,warfare_and_hunting,0.176971048938,17
29888,sk,tr,agriculture_and_vegetation,0.124326430796,29
29889,sk,tr,animals,0.164861584693,40
29890,sk,tr,basic_actions_and_technology,0.264389685851,52
29891,sk,tr,body_parts,0.239635918011,98
29892,sk,tr,clothing_and_grooming,0.223784581918,34
29893,sk,tr,cognition,0.307636575257,53
29894,sk,tr,emotion_and_values,0.239926834608,39
29895,sk,tr,food_and_drink,0.276135206229,42
29896,sk,tr,kinship,0.225229914395,28
29897,sk,tr,law,0.411264061021,2
29898,sk,tr,motion,0.158010539681,69
29899,sk,tr,physical_world,0.294744496051,54
29900,sk,tr,posession,0.298653253574,41
29901,sk,tr,quantity,0.498838853317,40
29902,sk,tr,religion_and_belief,0.535557308485,4
29903,sk,tr,sense_perception,0.322658685583,45
29904,sk,tr,social_and_political_relations,0.156788156088,19
29905,sk,tr,spatial_relations,0.260428972234,96
29906,sk,tr,speech_and_language,0.235454472155,28
29907,sk,tr,the_house,0.0525246341192,18
29908,sk,tr,time,0.526085769402,67
29909,sk,tr,warfare_and_hunting,0.3378545261,17
29910,sk,tt,agriculture_and_vegetation,0.188003938699,30
29911,sk,tt,animals,0.159304584076,38
29912,sk,tt,basic_actions_and_technology,0.194187908178,43
29913,sk,tt,body_parts,0.27844232231,86
29914,sk,tt,clothing_and_grooming,0.207283998923,29
29915,sk,tt,cognition,0.095015808905,44
29916,sk,tt,emotion_and_values,0.240027297662,31
29917,sk,tt,food_and_drink,0.0164256453657,37
29918,sk,tt,kinship,0.259078779378,24
29919,sk,tt,law,0.952326645679,2
29920,sk,tt,motion,0.259148228546,51
29921,sk,tt,physical_world,0.10435537029,54
29922,sk,tt,posession,0.165811144145,39
29923,sk,tt,quantity,0.436884967711,38
29924,sk,tt,religion_and_belief,0.174928006157,4
29925,sk,tt,sense_perception,0.276628151191,40
29926,sk,tt,social_and_political_relations,-0.127140610739,17
29927,sk,tt,spatial_relations,0.25066211094,83
29928,sk,tt,speech_and_language,0.211792166539,21
29929,sk,tt,the_house,0.0639503788463,13
29930,sk,tt,time,0.406746483579,57
29931,sk,tt,warfare_and_hunting,-0.0210849875075,15
29932,sk,uk,agriculture_and_vegetation,0.3132878523,28
29933,sk,uk,animals,0.191155157631,39
29934,sk,uk,basic_actions_and_technology,0.300389560876,50
29935,sk,uk,body_parts,0.288906255241,96
29936,sk,uk,clothing_and_grooming,0.145326713206,32
29937,sk,uk,cognition,0.274458150306,52
29938,sk,uk,emotion_and_values,0.162150782641,37
29939,sk,uk,food_and_drink,0.206673248213,42
29940,sk,uk,kinship,0.406928077907,28
29941,sk,uk,law,0.0223768538735,2
29942,sk,uk,motion,0.224905729789,69
29943,sk,uk,physical_world,0.310052319798,57
29944,sk,uk,posession,0.152508395577,42
29945,sk,uk,quantity,0.648544372266,38
29946,sk,uk,religion_and_belief,0.535010511042,4
29947,sk,uk,sense_perception,0.354905915394,44
29948,sk,uk,social_and_political_relations,0.209611918711,21
29949,sk,uk,spatial_relations,0.239296929948,94
29950,sk,uk,speech_and_language,0.366955152303,26
29951,sk,uk,the_house,0.320108072861,18
29952,sk,uk,time,0.65194553448,63
29953,sk,uk,warfare_and_hunting,0.216627771881,17
29954,sl,cy,basic_actions_and_technology,,0
29955,sl,cy,body_parts,-1.0,1
29956,sl,cy,cognition,-0.708495927616,2
29957,sl,cy,kinship,-0.347563468027,1
29958,sl,cy,law,,0
29959,sl,cy,motion,1.0,1
29960,sl,cy,physical_world,0.279127444676,7
29961,sl,cy,quantity,0.298329191519,9
29962,sl,cy,religion_and_belief,-0.841700991409,1
29963,sl,cy,social_and_political_relations,0.14247194497,2
29964,sl,cy,spatial_relations,-0.369301912659,3
29965,sl,cy,speech_and_language,0.607278526227,3
29966,sl,cy,time,0.519588034377,2
29967,sl,es,animals,0.603159113699,1
29968,sl,es,basic_actions_and_technology,,0
29969,sl,es,body_parts,0.649148442474,2
29970,sl,es,cognition,0.451279246075,3
29971,sl,es,kinship,-1.0,1
29972,sl,es,law,-1.0,1
29973,sl,es,motion,-1.0,1
29974,sl,es,physical_world,-0.2129826395,8
29975,sl,es,quantity,0.047621516137,13
29976,sl,es,religion_and_belief,0.812394926637,1
29977,sl,es,social_and_political_relations,0.618690085083,2
29978,sl,es,spatial_relations,-0.0361552378451,13
29979,sl,es,speech_and_language,1.0,1
29980,sl,es,time,-0.236414373842,3
29981,sl,es,warfare_and_hunting,-0.985464964626,1
29982,sl,sv,animals,,0
29983,sl,sv,basic_actions_and_technology,,0
29984,sl,sv,body_parts,0.182576201134,2
29985,sl,sv,cognition,0.0924310568048,6
29986,sl,sv,emotion_and_values,,0
29987,sl,sv,kinship,,0
29988,sl,sv,law,1.0,1
29989,sl,sv,motion,0.833792218359,1
29990,sl,sv,physical_world,0.199177075155,8
29991,sl,sv,quantity,0.217072249557,13
29992,sl,sv,religion_and_belief,-0.981978329247,1
29993,sl,sv,social_and_political_relations,-0.404510509128,2
29994,sl,sv,spatial_relations,-0.0877462084988,10
29995,sl,sv,speech_and_language,,0
29996,sl,sv,time,0.90785519808,4
29997,sl,sv,warfare_and_hunting,0.98363751405,1
29998,sl,ta,basic_actions_and_technology,,0
29999,sl,ta,body_parts,0.443149265015,3
30000,sl,ta,cognition,0.345303962477,5
30001,sl,ta,food_and_drink,,0
30002,sl,ta,kinship,-0.585555095545,1
30003,sl,ta,law,1.0,1
30004,sl,ta,motion,0.183716957614,1
30005,sl,ta,physical_world,-0.371931916391,7
30006,sl,ta,quantity,-0.0652027029862,13
30007,sl,ta,religion_and_belief,0.240090781813,2
30008,sl,ta,social_and_political_relations,0.499059099331,2
30009,sl,ta,spatial_relations,0.343321126297,8
30010,sl,ta,speech_and_language,-0.998296555506,1
30011,sl,ta,time,0.140502881817,3
30012,sl,ta,warfare_and_hunting,,0
30013,sl,te,animals,,0
30014,sl,te,body_parts,0.789236281364,3
30015,sl,te,cognition,0.702297002338,2
30016,sl,te,emotion_and_values,,0
30017,sl,te,kinship,0.339336772841,1
30018,sl,te,law,1.0,1
