"Var1","Var2","value","semantic_domain"
"Banyumasan","Kalmyk",0.756923076923077,"Social and political relations"
"Minangkabau","Kalmyk",0.693846153846154,"Social and political relations"
"Chamorro","Kalmyk",0.799230769230769,"Social and political relations"
"Samoan","Kalmyk",0.633846153846154,"Social and political relations"
"Tongan","Kalmyk",0.655384615384615,"Social and political relations"
"Maori","Kalmyk",0.645384615384615,"Social and political relations"
"Hawaiian","Kalmyk",0.680769230769231,"Social and political relations"
"Inupiak","Kalmyk",0.662307692307692,"Social and political relations"
"Cheyenne","Kalmyk",0.715384615384616,"Social and political relations"
"Choctaw","Kalmyk",0.668461538461538,"Social and political relations"
"Muscogee","Kalmyk",0.66,"Social and political relations"
"Cherokee","Kalmyk",0.693076923076923,"Social and political relations"
"Navajo","Kalmyk",0.666923076923077,"Social and political relations"
"Haitian","Kalmyk",0.689230769230769,"Social and political relations"
"Aymara","Kalmyk",0.719230769230769,"Social and political relations"
"Guarani","Kalmyk",0.635384615384615,"Social and political relations"
"Herero","Armenian",0.647692307692308,"Social and political relations"
"Zulu","Armenian",0.600769230769231,"Social and political relations"
"Tswana","Armenian",0.675384615384615,"Social and political relations"
"Ndonga","Armenian",0.685384615384615,"Social and political relations"
"Swati","Armenian",0.590769230769231,"Social and political relations"
"Tsonga","Armenian",0.648461538461539,"Social and political relations"
"Venda","Armenian",0.634615384615385,"Social and political relations"
"Kongo","Armenian",0.666923076923077,"Social and political relations"
"Kikuyu","Armenian",0.428461538461538,"Social and political relations"
"Luganda","Armenian",0.591538461538462,"Social and political relations"
"Kinyarwanda","Armenian",0.678461538461539,"Social and political relations"
"Kirundi","Armenian",0.675384615384615,"Social and political relations"
"Igbo","Armenian",0.681538461538462,"Social and political relations"
"Bambara","Armenian",0.648461538461539,"Social and political relations"
"Amharic","Armenian",0.617692307692308,"Social and political relations"
"Kanuri","Armenian",0.639230769230769,"Social and political relations"
"Wolof","Armenian",0.72,"Social and political relations"
"Egyptian Arabic","Armenian",0.433076923076923,"Social and political relations"
"Kabyle","Armenian",0.533076923076923,"Social and political relations"
"Neapolitan","Armenian",0.395384615384615,"Social and political relations"
"Spanish","Armenian",0.415384615384615,"Social and political relations"
"English","Armenian",0.445384615384615,"Social and political relations"
"French","Armenian",0.41,"Social and political relations"
"Dutch","Armenian",0.337692307692308,"Social and political relations"
"Icelandic","Armenian",0.582307692307692,"Social and political relations"
"Irish","Armenian",0.394615384615385,"Social and political relations"
"Serbian","Armenian",0.488461538461538,"Social and political relations"
"Russian","Armenian",0.477692307692308,"Social and political relations"
"Bashkir","Armenian",0.473846153846154,"Social and political relations"
"Chuvash","Armenian",0.473076923076923,"Social and political relations"
"Erzya","Armenian",0.543076923076923,"Social and political relations"
"Estonian","Armenian",0.483076923076923,"Social and political relations"
"Gagauz","Armenian",0.470769230769231,"Social and political relations"
"Latvian","Armenian",0.524615384615385,"Social and political relations"
"Vepsian","Armenian",0.428461538461538,"Social and political relations"
"Czech","Armenian",0.360769230769231,"Social and political relations"
"Bulgarian","Armenian",0.359230769230769,"Social and political relations"
"Lithuanian","Armenian",0.393846153846154,"Social and political relations"
"Kalmyk","Armenian",0.71,"Social and political relations"
"Armenian","Armenian",0,"Social and political relations"
"Kurdish (Sorani)","Armenian",0.447692307692308,"Social and political relations"
"Abkhazian","Armenian",0.686923076923077,"Social and political relations"
"Turkish","Armenian",0.363076923076923,"Social and political relations"
"Hebrew","Armenian",0.443076923076923,"Social and political relations"
"Eastern Punjabi","Armenian",0.626923076923077,"Social and political relations"
"Kazakh","Armenian",0.68,"Social and political relations"
"Sakha","Armenian",0.591538461538462,"Social and political relations"
"Korean","Armenian",0.636153846153846,"Social and political relations"
"Nuosu","Armenian",0.651538461538462,"Social and political relations"
"Japanese","Armenian",0.523846153846154,"Social and political relations"
"Tibetan","Armenian",0.391538461538462,"Social and political relations"
"Bengali","Armenian",0.655384615384616,"Social and political relations"
"Kashmiri","Armenian",0.508461538461539,"Social and political relations"
"Telugu","Armenian",0.452307692307692,"Social and political relations"
"Tamil","Armenian",0.465384615384615,"Social and political relations"
"Malayalam","Armenian",0.646153846153846,"Social and political relations"
"Burmese","Armenian",0.564615384615385,"Social and political relations"
"Vietnamese","Armenian",0.593076923076923,"Social and political relations"
"Khmer","Armenian",0.532307692307692,"Social and political relations"
"Malay","Armenian",0.572307692307692,"Social and political relations"
"Thai","Armenian",0.400769230769231,"Social and political relations"
"Cebuano","Armenian",0.438461538461538,"Social and political relations"
"Banyumasan","Armenian",0.427692307692308,"Social and political relations"
"Minangkabau","Armenian",0.673846153846154,"Social and political relations"
"Chamorro","Armenian",0.49,"Social and political relations"
"Samoan","Armenian",0.659230769230769,"Social and political relations"
"Tongan","Armenian",0.603846153846154,"Social and political relations"
"Maori","Armenian",0.614615384615385,"Social and political relations"
"Hawaiian","Armenian",0.699230769230769,"Social and political relations"
"Inupiak","Armenian",0.556153846153846,"Social and political relations"
"Cheyenne","Armenian",0.632307692307692,"Social and political relations"
"Choctaw","Armenian",0.574615384615385,"Social and political relations"
"Muscogee","Armenian",0.564615384615385,"Social and political relations"
"Cherokee","Armenian",0.54,"Social and political relations"
"Navajo","Armenian",0.566153846153846,"Social and political relations"
"Haitian","Armenian",0.453846153846154,"Social and political relations"
"Aymara","Armenian",0.470769230769231,"Social and political relations"
"Guarani","Armenian",0.499230769230769,"Social and political relations"
"Herero","Kurdish (Sorani)",0.660769230769231,"Social and political relations"
"Zulu","Kurdish (Sorani)",0.523076923076923,"Social and political relations"
"Tswana","Kurdish (Sorani)",0.556153846153846,"Social and political relations"
"Ndonga","Kurdish (Sorani)",0.656153846153846,"Social and political relations"
"Swati","Kurdish (Sorani)",0.546153846153846,"Social and political relations"
"Tsonga","Kurdish (Sorani)",0.565384615384616,"Social and political relations"
"Venda","Kurdish (Sorani)",0.513076923076923,"Social and political relations"
"Kongo","Kurdish (Sorani)",0.640769230769231,"Social and political relations"
"Kikuyu","Kurdish (Sorani)",0.543076923076923,"Social and political relations"
"Luganda","Kurdish (Sorani)",0.67923076923077,"Social and political relations"
"Kinyarwanda","Kurdish (Sorani)",0.63,"Social and political relations"
"Kirundi","Kurdish (Sorani)",0.640769230769231,"Social and political relations"
"Igbo","Kurdish (Sorani)",0.65,"Social and political relations"
"Bambara","Kurdish (Sorani)",0.628461538461538,"Social and political relations"
"Amharic","Kurdish (Sorani)",0.714615384615385,"Social and political relations"
"Kanuri","Kurdish (Sorani)",0.71,"Social and political relations"
"Wolof","Kurdish (Sorani)",0.704615384615385,"Social and political relations"
"Egyptian Arabic","Kurdish (Sorani)",0.593846153846154,"Social and political relations"
"Kabyle","Kurdish (Sorani)",0.658461538461539,"Social and political relations"
"Neapolitan","Kurdish (Sorani)",0.515384615384616,"Social and political relations"
"Spanish","Kurdish (Sorani)",0.601538461538462,"Social and political relations"
"English","Kurdish (Sorani)",0.639230769230769,"Social and political relations"
"French","Kurdish (Sorani)",0.636153846153846,"Social and political relations"
"Dutch","Kurdish (Sorani)",0.573076923076923,"Social and political relations"
"Icelandic","Kurdish (Sorani)",0.591538461538462,"Social and political relations"
"Irish","Kurdish (Sorani)",0.512307692307692,"Social and political relations"
"Serbian","Kurdish (Sorani)",0.649230769230769,"Social and political relations"
"Russian","Kurdish (Sorani)",0.584615384615385,"Social and political relations"
"Bashkir","Kurdish (Sorani)",0.513846153846154,"Social and political relations"
"Chuvash","Kurdish (Sorani)",0.640769230769231,"Social and political relations"
"Erzya","Kurdish (Sorani)",0.721538461538462,"Social and political relations"
"Estonian","Kurdish (Sorani)",0.633076923076923,"Social and political relations"
"Gagauz","Kurdish (Sorani)",0.603076923076923,"Social and political relations"
"Latvian","Kurdish (Sorani)",0.671538461538462,"Social and political relations"
"Vepsian","Kurdish (Sorani)",0.598461538461539,"Social and political relations"
"Czech","Kurdish (Sorani)",0.570769230769231,"Social and political relations"
"Bulgarian","Kurdish (Sorani)",0.544615384615385,"Social and political relations"
"Lithuanian","Kurdish (Sorani)",0.564615384615385,"Social and political relations"
"Kalmyk","Kurdish (Sorani)",0.61,"Social and political relations"
"Armenian","Kurdish (Sorani)",0.447692307692308,"Social and political relations"
"Kurdish (Sorani)","Kurdish (Sorani)",0,"Social and political relations"
"Abkhazian","Kurdish (Sorani)",0.727692307692307,"Social and political relations"
"Turkish","Kurdish (Sorani)",0.592307692307693,"Social and political relations"
"Hebrew","Kurdish (Sorani)",0.489230769230769,"Social and political relations"
"Eastern Punjabi","Kurdish (Sorani)",0.534615384615385,"Social and political relations"
"Kazakh","Kurdish (Sorani)",0.648461538461539,"Social and political relations"
"Sakha","Kurdish (Sorani)",0.66,"Social and political relations"
"Korean","Kurdish (Sorani)",0.745384615384616,"Social and political relations"
"Nuosu","Kurdish (Sorani)",0.55,"Social and political relations"
"Japanese","Kurdish (Sorani)",0.668461538461539,"Social and political relations"
"Tibetan","Kurdish (Sorani)",0.540769230769231,"Social and political relations"
"Bengali","Kurdish (Sorani)",0.625384615384615,"Social and political relations"
"Kashmiri","Kurdish (Sorani)",0.643076923076923,"Social and political relations"
"Telugu","Kurdish (Sorani)",0.557692307692308,"Social and political relations"
"Tamil","Kurdish (Sorani)",0.597692307692308,"Social and political relations"
"Malayalam","Kurdish (Sorani)",0.667692307692308,"Social and political relations"
"Burmese","Kurdish (Sorani)",0.663846153846154,"Social and political relations"
"Vietnamese","Kurdish (Sorani)",0.745384615384616,"Social and political relations"
"Khmer","Kurdish (Sorani)",0.756153846153846,"Social and political relations"
"Malay","Kurdish (Sorani)",0.538461538461539,"Social and political relations"
"Thai","Kurdish (Sorani)",0.602307692307693,"Social and political relations"
"Cebuano","Kurdish (Sorani)",0.631538461538462,"Social and political relations"
