"l1","l2","imputed_semantic_domain","local_alignment","comparison_count","cult.dist"
"fi","pl","Kinship",0.439575780470365,32,NA
"sv","pt","Quantity",0.439784480021027,50,NA
"fi","ru","Quantity",0.439826309986031,46,NA
"hu","ar","Kinship",0.440012931082508,38,NA
"pt","ar","Kinship",0.440052501045174,37,NA
"sk","he","Time",0.440072292129383,59,NA
"de","pt","Clothing and grooming",0.440072316328211,7,NA
"bg","ru","Kinship",0.440092757200469,28,0.491785714285714
"fa","it","Quantity",0.440288615412576,45,NA
"da","he","Quantity",0.440518791276437,40,NA
"no","ar","Quantity",0.440645649763014,44,NA
"uk","ru","Quantity",0.441183133547849,38,NA
"hu","it","Quantity",0.441200949736708,45,NA
"fi","fa","Kinship",0.441576967281199,34,NA
"sv","it","Time",0.441617180088605,66,NA
"et","cs","Time",0.441822150136959,90,NA
"sq","ar","Quantity",0.441921913252067,43,NA
"hr","lt","Time",0.441991753045849,90,NA
"no","en","Kinship",0.442159127375096,27,NA
"sv","ar","Kinship",0.442210818545578,30,NA
"fi","es","Kinship",0.442315832941108,31,NA
"hu","hr","Kinship",0.442710573982566,42,NA
"hr","it","Kinship",0.442739738995857,36,NA
"et","pt","Kinship",0.443070424637479,33,NA
"sk","en","Kinship",0.443325430620484,32,NA
"hr","nl","Quantity",0.443904123679601,43,NA
"lt","pt","Quantity",0.443951977107619,51,NA
"bg","cs","Kinship",0.44408329393493,32,0.281071428571429
"hr","is","Quantity",0.444113718735889,45,NA
"hu","de","The physical world",0.44488619930839,21,NA
"fa","fr","Kinship",0.444928535179947,35,NA
"hu","fa","Kinship",0.445004940343922,37,NA
"ru","tr","Time",0.445136397404113,70,NA
"da","es","Time",0.445224542168741,65,NA
"es","it","Kinship",0.445454257417933,29,NA
"hr","ro","Quantity",0.44563079073272,40,NA
"lv","ar","Time",0.445641793675753,64,NA
"is","ar","Quantity",0.445723215388097,47,NA
"fi","it","Time",0.445772961351334,74,NA
"fr","tr","Time",0.445836469098787,76,NA
"hr","pt","Kinship",0.44599064226861,43,NA
"el","ru","Time",0.446607385837208,55,NA
"et","fa","Kinship",0.44679442301191,32,NA
"fi","hu","Quantity",0.447053162137155,51,NA
"sq","ar","Time",0.447053960414781,67,NA
"ru","nl","Quantity",0.447149849916548,44,NA
"fa","eu","Quantity",0.44717549749982,39,NA
"el","cs","Time",0.44730922224692,67,NA
"fi","bg","Quantity",0.447409581211203,54,NA
"ca","es","Quantity",0.447583144057912,41,NA
"et","fr","Quantity",0.447769523746193,42,NA
"cs","ru","Miscellaneous function words",0.447978229011921,16,NA
"fa","nl","Kinship",0.447990300256726,37,NA
"ru","pt","Kinship",0.44809362525238,31,NA
"fi","ru","Time",0.448097261813754,73,NA
"cs","da","Quantity",0.44832655002457,47,NA
"bg","ar","Kinship",0.448534703699841,33,NA
"fa","ro","Quantity",0.448550456151128,44,NA
"sq","hr","Quantity",0.448768265141368,41,NA
"lv","is","Quantity",0.448787644359649,40,NA
"et","pl","Kinship",0.448896241818441,30,NA
"sk","de","Modern world",0.44899804587561,4,NA
"et","el","Kinship",0.449246068842041,30,0.384285714285714
"ru","he","Time",0.449424900743014,56,NA
"fi","fr","Time",0.44979697666526,77,NA
"sq","bg","Quantity",0.449833450932271,48,NA
"it","ar","Quantity",0.449953368850389,43,NA
"et","lt","Quantity",0.44995918102976,44,NA
"lt","he","Quantity",0.450127213216434,41,NA
"hu","ro","Quantity",0.450270501963307,44,NA
"hr","is","Time",0.450430238523847,94,NA
"fi","de","Clothing and grooming",0.450470929213526,6,NA
"pl","fr","Quantity",0.450589244572773,42,NA
"bg","it","Quantity",0.450845496915099,46,NA
"ru","ca","Time",0.450884859855718,53,NA
"et","sk","Quantity",0.451397829892215,45,NA
"fi","fa","Quantity",0.451771490361005,50,NA
"sv","es","Kinship",0.451944038917562,27,NA
"hu","fr","Quantity",0.45207690280951,45,NA
"et","ar","Kinship",0.452085716164648,33,NA
"hr","pl","Miscellaneous function words",0.452149362316906,20,NA
"lv","sq","Quantity",0.452176292193373,35,NA
"ru","sv","Quantity",0.452229793890125,43,NA
"sq","sk","Quantity",0.452480024515905,45,NA
"sk","nl","Quantity",0.452555905784631,48,NA
"hu","sv","Quantity",0.452868332292456,47,NA
"es","ro","Time",0.453132115856195,71,NA
"sk","fr","Time",0.453555531163847,80,NA
"bg","it","Time",0.453555678949163,73,NA
"hr","fr","Kinship",0.453762523054982,41,NA
"et","en","Kinship",0.453775496715593,28,0.405714285714286
"hu","pt","Quantity",0.453925038588845,52,NA
"es","he","Time",0.45415612294666,54,NA
"fi","cs","Time",0.454167306435699,88,NA
"pl","ro","Quantity",0.45460325791723,41,NA
"fr","ar","Kinship",0.454627208247495,36,NA
"et","hu","Quantity",0.454632636740039,46,NA
"is","en","Quantity",0.454793194371369,43,NA
"sv","en","Kinship",0.455064271795568,25,NA
"fi","sk","Quantity",0.455391433416046,50,NA
"hu","lt","Quantity",0.455513701827287,49,NA
"el","tr","Quantity",0.455622244948131,47,NA
"is","es","Quantity",0.455644302547094,44,NA
"nl","es","Kinship",0.455687893003795,34,0.239285714285714
"es","pt","Kinship",0.455753706094718,35,NA
"bg","es","Kinship",0.455903535418467,30,0.371071428571428
"hr","da","Kinship",0.455959144888333,33,NA
"pl","nl","Quantity",0.456259390300089,44,NA
"it","tr","Time",0.456332308874728,68,NA
"pl","tr","Time",0.456431906444847,75,NA
"sk","cs","Sense perception",0.456761891810811,55,NA
"cs","tr","Time",0.45679351427197,83,NA
"hr","pt","Quantity",0.457450316520394,46,NA
"fi","pl","Time",0.457529095152847,80,NA
"bg","sv","Quantity",0.457896875666355,49,NA
"fi","es","Quantity",0.457916984397503,45,NA
"de","ca","Quantity",0.457994705596963,33,NA
"pl","ar","Miscellaneous function words",0.458041086612302,17,NA
"da","es","Quantity",0.458062045970709,42,NA
"fa","hr","Time",0.458293690991763,94,NA
"ca","ar","Time",0.458638456277651,58,NA
"pt","it","Quantity",0.458871399306934,47,NA
"fi","hr","Quantity",0.458881724265114,46,NA
"el","eu","Quantity",0.458984419406849,38,NA
"fi","pl","Quantity",0.459216071634456,46,NA
"fi","en","Kinship",0.459541660389416,29,NA
"sq","es","Time",0.459670225790558,66,NA
"sk","it","Quantity",0.460174837463143,44,NA
"et","pt","Quantity",0.460217144332697,47,NA
"hr","sv","Kinship",0.460306929053686,33,NA
"cs","ar","Miscellaneous function words",0.460879049394413,21,NA
"et","fa","Quantity",0.460919879272956,45,NA
"el","sv","Kinship",0.46111562153942,27,NA
"el","fr","Kinship",0.461127736756206,33,0.216071428571428
"pl","fr","Time",0.461196764221489,78,NA
"fi","hr","Kinship",0.461278760941408,41,NA
"ro","he","Quantity",0.461739621542752,38,NA
"fa","es","Time",0.461798188764287,60,NA
"sk","ru","Kinship",0.46181910504822,32,NA
"fa","sv","Quantity",0.461871097789176,47,NA
"sk","es","Kinship",0.462077281930373,34,NA
"it","he","Quantity",0.462243789052998,39,NA
"fa","pl","Kinship",0.462453642265909,33,NA
"hr","cs","Miscellaneous function words",0.462500758493244,26,NA
"no","es","Time",0.462738926130587,63,NA
"lv","hr","Time",0.462933883148108,81,NA
"fi","ar","Kinship",0.463298168230969,34,NA
"ru","it","Quantity",0.463368782744818,41,NA
"de","tr","Quantity",0.463408768451911,35,NA
"el","no","Kinship",0.463519953935503,30,NA
"cs","nl","Quantity",0.463799471572143,48,NA
"lv","sv","Quantity",0.463835850671577,38,NA
"el","pt","Kinship",0.465156782766824,34,NA
"bg","sk","Time",0.465546356812661,79,NA
"hr","nl","Time",0.465595127603679,114,NA
"sk","sv","Quantity",0.465721503418501,47,NA
"pl","pt","Quantity",0.465779621239246,47,NA
"bg","ro","Quantity",0.465854837331281,48,NA
"hu","es","Time",0.465875108247079,75,NA
"is","de","Quantity",0.466140647890119,35,NA
"sq","es","Quantity",0.46639760822577,41,NA
"cs","ro","Quantity",0.466447701599297,45,NA
"nl","ar","Time",0.466522879331613,88,NA
"fa","ru","Kinship",0.466661292847158,30,NA
"pl","it","Time",0.466758678315428,74,NA
"hr","no","Kinship",0.466771887832152,37,NA
"pl","sv","Quantity",0.46685910863855,43,NA
"en","ar","Time",0.467030839293141,48,NA
"cs","he","Time",0.46707541873597,66,NA
"bg","en","Kinship",0.467495173947476,28,0.395714285714286
"bg","nl","Quantity",0.467834252371164,50,NA
"fi","el","Kinship",0.468192185617059,31,NA
"hr","nl","Kinship",0.468649895531983,42,NA
"hr","fr","Quantity",0.469141226201574,42,NA
"fa","fr","Quantity",0.469454168119482,44,NA
"hr","sv","Quantity",0.469769549968365,41,NA
"ru","ro","Quantity",0.470097005300153,41,NA
"fi","he","Quantity",0.470146051032236,43,NA
"bg","fr","Quantity",0.470333080913355,50,NA
"ro","ar","Time",0.470486490676247,81,NA
"sk","fr","Quantity",0.470493824877323,45,NA
"fr","it","Time",0.470911349092696,81,NA
"hr","ro","Time",0.470992770325395,107,NA
"et","pl","Time",0.471008191387634,81,NA
"lv","nl","Quantity",0.471078437583484,38,NA
"ru","fr","Quantity",0.471192375626779,43,NA
"pl","lt","Quantity",0.471245349444419,44,NA
"bg","fr","Time",0.471349040736171,79,NA
"cs","lt","Quantity",0.471643688084638,48,NA
"sk","cs","Kinship",0.471671369413386,38,NA
"et","ru","Quantity",0.47194413844988,42,NA
"ro","ar","Quantity",0.472095043736874,41,NA
"fr","ar","Quantity",0.472179905981631,42,NA
"fa","el","Kinship",0.472346050958629,32,NA
"sq","hr","Time",0.472431794613934,92,NA
"fa","cs","Kinship",0.47277064469814,34,NA
"es","eu","Quantity",0.472869126358449,36,NA
"fr","he","Quantity",0.473173080948822,39,NA
"sk","ar","Kinship",0.473336271502136,37,NA
"da","ar","Quantity",0.473487647757448,44,NA
"en","eu","Quantity",0.473504071869291,34,NA
"el","sq","Quantity",0.473556466070322,43,NA
"hr","da","Time",0.473615146585124,88,NA
"sk","lt","Quantity",0.473662138508251,48,NA
"sk","ro","Quantity",0.473917973053476,44,NA
"nl","ar","Kinship",0.474049458358523,39,NA
"fa","ru","Quantity",0.474114253273019,44,NA
"et","hr","Quantity",0.474443573904146,41,NA
"cs","fr","Quantity",0.474575182863339,47,NA
"da","en","Quantity",0.474744412189345,40,NA
"fa","ar","Time",0.475015354255319,69,NA
"sv","he","Quantity",0.475067018551715,40,NA
"et","bg","Quantity",0.475103101623505,48,NA
"et","pl","Quantity",0.475312363329113,42,NA
"fi","cs","Quantity",0.475857323243368,52,NA
"hu","hr","Time",0.476091070995325,111,NA
"hu","ar","Time",0.476136545183337,83,NA
"fa","sk","Quantity",0.476167252541226,49,NA
"nl","es","Time",0.476207549655338,75,NA
"el","nl","Kinship",0.476381897599948,35,0.342857142857143
"es","it","Quantity",0.476630419864602,40,NA
"et","es","Kinship",0.477363970903069,30,0.341428571428571
"cs","fr","Time",0.477383519886047,83,NA
"lt","ar","Quantity",0.477656559617985,45,NA
"el","is","Quantity",0.47773079013147,47,NA
"hu","fa","Quantity",0.478381039565091,48,NA
"sk","ru","Time",0.478434130877462,74,NA
"ar","he","Kinship",0.478460365038107,35,NA
"sq","en","Quantity",0.479135397721281,39,NA
"lv","eu","Quantity",0.479412295074383,31,NA
"el","no","Quantity",0.479765987352995,44,NA
"sk","it","Time",0.480441288502711,71,NA
"ru","lt","Quantity",0.480606164992952,44,NA
"sk","pl","Time",0.480662383768125,84,NA
"pl","ru","Sense perception",0.481010628325952,54,NA
"ru","pt","Quantity",0.481173554901225,47,NA
"hr","ca","Time",0.481210286485037,72,NA
"el","cs","Miscellaneous function words",0.481338815615719,15,NA
"cs","pl","Sense perception",0.481405155796786,57,NA
"et","he","Quantity",0.481596151182091,39,NA
"sk","pt","Quantity",0.48165828142729,51,NA
"bg","cs","Time",0.482041917887484,85,NA
"nl","he","Quantity",0.482313883012912,41,NA
"en","es","Kinship",0.482399084906786,28,0.165714285714286
"lv","it","Quantity",0.482508389570056,36,NA
"en","it","Quantity",0.482757463645622,38,NA
"et","es","Time",0.482960219194836,68,NA
"sq","de","Quantity",0.483183198121354,33,NA
"hr","tr","Time",0.483438681472184,92,NA
"bg","ru","Time",0.483814408682891,73,NA
"el","sk","Kinship",0.483974542204538,34,NA
"hr","no","Time",0.484103202504074,82,NA
"no","ar","Time",0.48489824941072,62,NA
"cs","it","Quantity",0.484912419561659,45,NA
"lv","fa","Quantity",0.485502877499465,40,NA
"pl","es","Kinship",0.485778625459609,31,NA
"et","hr","Time",0.485913200787963,102,NA
"nl","en","Kinship",0.486237909327782,33,0.241071428571429
"nl","ar","Quantity",0.486248550228686,45,NA
"fi","es","Time",0.486660047988673,68,NA
"fa","es","Kinship",0.486762394787483,32,NA
"da","ar","Time",0.486987563634491,65,NA
"lt","en","Quantity",0.487001198125449,41,NA
"cs","ar","Kinship",0.48775153017258,35,NA
"pl","en","Kinship",0.48796569545531,28,NA
"sk","pl","Kinship",0.488063584394392,35,NA
"pt","he","Quantity",0.488371576393893,44,NA
"el","ar","Time",0.488546057489152,57,NA
"lv","hu","Quantity",0.488790399132642,37,NA
"fa","hr","Quantity",0.488805029203946,43,NA
"hu","he","Quantity",0.489200269307635,42,NA
"fa","pt","Quantity",0.489422463877517,51,NA
"cs","ru","Kinship",0.489705428870841,30,0.419285714285714
"es","tr","Time",0.489960454251068,66,NA
"en","ar","Miscellaneous function words",0.490027531831232,16,NA
"bg","hr","Kinship",0.490231901817865,39,NA
"sv","ar","Quantity",0.490250946870342,44,NA
"es","ro","Quantity",0.490287057495693,40,NA
"ru","en","Kinship",0.491043882546065,26,0.303928571428572
"et","hr","Kinship",0.491163403909172,39,NA
"cs","pt","Quantity",0.491402126357435,54,NA
"fa","he","Quantity",0.491424284616746,41,NA
"sv","en","Quantity",0.491492589003685,40,NA
"hu","sk","Quantity",0.491876029280709,48,NA
"hr","lt","Quantity",0.492042703720891,43,NA
"fa","hr","Kinship",0.492097023875734,43,NA
"et","cs","Quantity",0.492769058327899,45,NA
"hu","hr","Quantity",0.492946941347655,44,NA
"cs","it","Time",0.493486568001555,80,NA
"bg","lt","Quantity",0.494045214200655,50,NA
"ru","fr","Time",0.494337424262025,72,NA
"ca","es","Time",0.494436617412144,57,NA
"ru","it","Time",0.495110297319207,69,NA
"fi","lv","Quantity",0.495394102271575,39,NA
"pt","ar","Quantity",0.495456125652309,47,NA
"hu","ru","Quantity",0.495517412079818,45,NA
"cs","sv","Quantity",0.495985942075969,47,NA
"cs","en","Kinship",0.496560747168617,30,0.378214285714286
"et","es","Quantity",0.4968333127735,41,NA
"da","de","Agriculture and vegetation",0.496970461281659,2,NA
"sv","es","Time",0.49713683964483,64,NA
"hu","bg","Quantity",0.497676892279009,51,NA
"cs","es","Kinship",0.497698585605678,33,0.403928571428572
"sv","ar","Time",0.498040740931328,64,NA
"hr","es","Kinship",0.498059926240359,39,NA
"bg","pt","Quantity",0.498330837514743,55,NA
"no","de","Quantity",0.498778591892528,34,NA
"hr","sv","Time",0.498838562140678,87,NA
"hr","pl","Kinship",0.499349223626967,39,NA
"et","en","Quantity",0.499399816838061,39,NA
"nl","en","Quantity",0.499489665857159,41,NA
"cs","ru","Sense perception",0.499538932510676,51,NA
"hr","he","Time",0.499608698253314,79,NA
"el","pl","Kinship",0.49977126822405,30,NA
"el","it","Quantity",0.499978599396106,42,NA
"el","da","Quantity",0.500463758744699,44,NA
"de","it","Quantity",0.500678898299773,32,NA
"bg","he","Quantity",0.500908629650379,43,NA
"hu","pl","Quantity",0.500976754637131,45,NA
"fa","de","Social and political relations",0.50138363187159,3,NA
"el","bg","Kinship",0.501418146244565,30,0.264285714285714
"fa","en","Kinship",0.501701212919833,30,NA
"sk","cs","Time",0.501726502961638,89,NA
"en","pt","Quantity",0.501778013459504,43,NA
"el","ro","Quantity",0.502382629768941,42,NA
"hu","ar","Quantity",0.502637661464664,46,NA
"ru","he","Quantity",0.502762785714833,39,NA
"pl","ar","Kinship",0.502869743638366,33,NA
"et","ar","Time",0.50310798644941,79,NA
"bg","cs","Quantity",0.503173697594754,54,NA
"fi","ar","Time",0.503192228938995,72,NA
"fi","hr","Time",0.503318854427925,97,NA
"et","lv","Quantity",0.503642760084974,35,NA
"fa","pl","Quantity",0.503909196710181,44,NA
"bg","pl","Time",0.504120638987869,79,NA
"nl","es","Quantity",0.504232440317894,43,NA
"hr","sk","Kinship",0.504438427676646,45,NA
"fr","es","Quantity",0.50501930362749,41,NA
"sv","es","Quantity",0.506145700402215,42,NA
"fi","en","Quantity",0.506318111939915,43,NA
"da","de","Quantity",0.506409678303824,34,NA
"el","lt","Quantity",0.507442624364158,45,NA
"lt","es","Quantity",0.507859724087177,43,NA
"fa","ar","Quantity",0.507898301492053,45,NA
"no","de","Agriculture and vegetation",0.507934330079767,2,NA
"hr","cs","Kinship",0.508092392382187,42,NA
"hr","he","Quantity",0.508151002001667,38,NA
"et","ar","Quantity",0.508633291530107,42,NA
"ru","es","Kinship",0.508964898644215,28,0.311428571428572
"hu","es","Quantity",0.509064445752121,44,NA
"pl","ar","Quantity",0.509298167340753,43,NA
"sk","es","Time",0.509762011510465,68,NA
"es","ar","Kinship",0.510274966107445,33,NA
"pl","he","Quantity",0.510512582442239,39,NA
"fa","es","Quantity",0.510812075303463,43,NA
"el","ar","Kinship",0.511378878578453,33,NA
"sk","he","Quantity",0.511804920579038,42,NA
"fa","cs","Quantity",0.512324400437632,49,NA
"hr","fr","Time",0.512846325153252,96,NA
"hu","cs","Quantity",0.513105860829908,49,NA
"cs","pl","Time",0.513507287235536,90,NA
"de","ro","Quantity",0.51359042990965,32,NA
"el","en","Kinship",0.513838119258605,29,0.332857142857143
"fa","bg","Quantity",0.514521001684497,51,NA
"ru","ar","Kinship",0.514727580108967,31,NA
"pl","es","Quantity",0.514978140184968,41,NA
"el","ru","Kinship",0.51506159755448,28,0.363214285714286
"cs","pl","Kinship",0.515669405255847,33,NA
"fi","ar","Quantity",0.515724693660831,46,NA
"hr","en","Kinship",0.515836150277732,35,NA
"lv","he","Quantity",0.516192955804922,33,NA
"lv","pt","Quantity",0.516431325892699,42,NA
"bg","sk","Quantity",0.516443345392011,52,NA
"pl","ru","Kinship",0.516497525702295,28,NA
"bg","ar","Quantity",0.517153329006256,46,NA
"en","ro","Quantity",0.518337373851363,38,NA
"cs","pl","Miscellaneous function words",0.518732726687004,16,NA
"hr","it","Time",0.51965409782515,92,NA
"lv","ar","Quantity",0.519694094548963,35,NA
"en","fr","Quantity",0.520029518047901,39,NA
"es","it","Time",0.52016314181014,72,NA
"hr","sk","Time",0.520406903557322,103,NA
"sk","ar","Time",0.520692912479123,75,NA
"cs","ru","Time",0.52151877109187,80,NA
"pl","es","Time",0.521821305623037,69,NA
"hr","es","Quantity",0.522000995593422,40,NA
"fa","en","Quantity",0.522051546070167,41,NA
"hr","ar","Quantity",0.522147630904757,41,NA
"lt","de","Quantity",0.523439929078571,35,NA
"bg","ru","Quantity",0.523753320530484,48,NA
"lv","lt","Quantity",0.524233105489648,38,NA
"bg","es","Time",0.524401081001161,70,NA
"fr","es","Time",0.524852313152418,74,NA
"tr","ar","Time",0.525053455627062,70,NA
"es","pt","Quantity",0.525459548219706,47,NA
"el","nl","Quantity",0.525774340800362,45,NA
"it","ar","Time",0.52597818972968,74,NA
"fr","ar","Time",0.526429344406202,76,NA
"el","fr","Quantity",0.526761967260012,43,NA
"bg","pl","Quantity",0.527308896798172,48,NA
"lv","fr","Quantity",0.527472166238084,36,NA
"pl","ru","Time",0.527802982950907,74,NA
"fa","de","Quantity",0.527919072385475,33,NA
"lv","sk","Quantity",0.527943419065701,39,NA
"sv","de","Quantity",0.532082864715347,35,NA
"hr","pl","Time",0.532117324437299,104,NA
"el","hr","Kinship",0.532448997871645,38,NA
"el","sv","Quantity",0.532660232715785,44,NA
"fi","el","Quantity",0.532770705108425,47,NA
"hu","en","Quantity",0.532993102038923,42,NA
