"l1","l2","imputed_semantic_domain","rho","nconcepts_compared","cult.dist"
"kn","tt","the_house",-0.0453149567352,13,NA
"kn","tt","time",0.150253028017,40,NA
"kn","tt","warfare_and_hunting",0.341602557069,10,NA
"kn","uk","agriculture_and_vegetation",-0.0364457270857,20,NA
"kn","uk","animals",0.384377044495,32,NA
"kn","uk","basic_actions_and_technology",0.148958182725,29,NA
"kn","uk","body_parts",0.248014679071,76,NA
"kn","uk","clothing_and_grooming",0.211395586758,24,NA
"kn","uk","cognition",-0.032899372208,32,NA
"kn","uk","emotion_and_values",0.243185252106,26,NA
"kn","uk","food_and_drink",0.142761239889,34,NA
"kn","uk","kinship",0.37018445497,24,NA
"kn","uk","law",-0.0105095262741,2,NA
"kn","uk","motion",0.33019784077,42,NA
"kn","uk","physical_world",0.215892346405,48,NA
"kn","uk","posession",0.101773308125,21,NA
"kn","uk","quantity",0.400016923923,35,NA
"kn","uk","religion_and_belief",-0.0562080466353,4,NA
"kn","uk","sense_perception",0.311955292767,39,NA
"kn","uk","social_and_political_relations",0.2021059008,15,NA
"kn","uk","spatial_relations",0.210720704357,69,NA
"kn","uk","speech_and_language",0.370358064122,20,NA
"kn","uk","the_house",0.285235968729,17,NA
"kn","uk","time",0.472662205951,40,NA
"kn","uk","warfare_and_hunting",0.447828080869,14,NA
"ko","cy","agriculture_and_vegetation",0.0570818080552,23,NA
"ko","cy","animals",0.0917684586707,31,NA
"ko","cy","basic_actions_and_technology",0.0620247847272,32,NA
"ko","cy","body_parts",0.218999904008,73,NA
"ko","cy","clothing_and_grooming",0.0295359130218,19,NA
"ko","cy","cognition",0.107204548564,34,NA
"ko","cy","emotion_and_values",0.155035438392,24,NA
"ko","cy","food_and_drink",0.267791788077,28,NA
"ko","cy","kinship",0.379841998339,23,NA
"ko","cy","law",0.666001153023,2,NA
"ko","cy","motion",0.201045986189,40,NA
"ko","cy","physical_world",0.144102177064,42,NA
"ko","cy","posession",0.179084509203,23,NA
"ko","cy","quantity",0.179126526774,29,NA
"ko","cy","religion_and_belief",0.172059985441,3,NA
"ko","cy","sense_perception",0.188067110082,38,NA
"ko","cy","social_and_political_relations",0.0877934758857,15,NA
"ko","cy","spatial_relations",0.127567488039,63,NA
"ko","cy","speech_and_language",0.181340547666,20,NA
"ko","cy","the_house",0.217588485863,14,NA
"ko","cy","time",0.239420561873,48,NA
"ko","cy","warfare_and_hunting",0.121008268747,13,NA
"ko","es","agriculture_and_vegetation",0.266377951419,21,0.454545454545454
"ko","es","animals",0.256441902729,33,NA
"ko","es","basic_actions_and_technology",0.0919819509307,33,0.416666666666667
"ko","es","body_parts",0.232808366495,76,NA
"ko","es","clothing_and_grooming",0.135891302251,21,NA
"ko","es","cognition",0.322555299189,37,NA
"ko","es","emotion_and_values",0.253739067242,29,NA
"ko","es","food_and_drink",0.197056621102,30,NA
"ko","es","kinship",0.471875505169,24,0.526428571428571
"ko","es","law",-0.0489394355176,2,0.532727272727273
"ko","es","motion",0.22167396335,44,NA
"ko","es","physical_world",0.232415337687,43,NA
"ko","es","posession",0.298099761847,29,NA
"ko","es","quantity",0.336429950116,30,NA
"ko","es","religion_and_belief",0.117251909068,3,0.623333333333333
"ko","es","sense_perception",0.362722045133,42,NA
"ko","es","social_and_political_relations",0.283890014064,17,0.55923076923077
"ko","es","spatial_relations",0.270307596512,71,NA
"ko","es","speech_and_language",0.353439333477,21,NA
"ko","es","the_house",0.198628092874,15,0.607272727272727
"ko","es","time",0.424659632613,47,NA
"ko","es","warfare_and_hunting",0.200053088802,16,NA
"ko","la","agriculture_and_vegetation",0.025451523949,19,0.181818181818182
"ko","la","animals",0.105256512878,32,NA
"ko","la","basic_actions_and_technology",0.0494306816619,26,0.4925
"ko","la","body_parts",0.0795686650866,65,NA
"ko","la","clothing_and_grooming",-0.0077967048849,21,NA
"ko","la","cognition",0.108482752629,32,NA
"ko","la","emotion_and_values",0.0226149921682,24,NA
"ko","la","food_and_drink",0.086860267913,26,NA
"ko","la","kinship",0.364722157064,22,0.589285714285714
"ko","la","law",0.204589651088,2,0.462727272727272
"ko","la","motion",0.0559171191319,37,NA
"ko","la","physical_world",0.256782729477,43,NA
"ko","la","posession",0.0266632495765,27,NA
"ko","la","quantity",0.196163049215,29,NA
"ko","la","religion_and_belief",0.584762902073,3,0.395
"ko","la","sense_perception",0.109269733283,38,NA
"ko","la","social_and_political_relations",0.125445888177,13,0.41576923076923
"ko","la","spatial_relations",0.13497548619,65,NA
"ko","la","speech_and_language",0.21825811504,20,NA
"ko","la","the_house",-0.0229544770791,12,0.429090909090909
"ko","la","time",0.202660374935,45,NA
"ko","la","warfare_and_hunting",-0.271754456216,13,NA
"ko","lt","agriculture_and_vegetation",0.113625662728,21,0.454545454545454
"ko","lt","animals",0.13518774264,32,NA
"ko","lt","basic_actions_and_technology",0.0837596109071,33,0.44875
"ko","lt","body_parts",0.259259712297,73,NA
"ko","lt","clothing_and_grooming",0.022826375699,20,NA
"ko","lt","cognition",0.156116422885,36,NA
"ko","lt","emotion_and_values",0.0806895173922,26,NA
"ko","lt","food_and_drink",0.173454471906,26,NA
"ko","lt","kinship",0.367362871942,24,0.377857142857143
"ko","lt","law",0.415472468694,2,0.450909090909091
"ko","lt","motion",0.217650352283,39,NA
"ko","lt","physical_world",0.103593573893,43,NA
"ko","lt","posession",0.243533207202,28,NA
"ko","lt","quantity",0.347755962438,29,NA
"ko","lt","religion_and_belief",0.131860881927,3,0.586666666666666
"ko","lt","sense_perception",0.341226864576,42,NA
"ko","lt","social_and_political_relations",0.111150959853,15,0.485384615384615
"ko","lt","spatial_relations",0.311120989735,69,NA
"ko","lt","speech_and_language",0.221463602156,19,NA
"ko","lt","the_house",0.247591458983,14,0.605454545454545
"ko","lt","time",0.350796256391,48,NA
"ko","lt","warfare_and_hunting",0.174565728869,14,NA
"ko","lv","agriculture_and_vegetation",0.151917118134,21,0.363636363636364
"ko","lv","animals",0.162712048449,33,NA
"ko","lv","basic_actions_and_technology",0.277414497704,30,0.666666666666666
"ko","lv","body_parts",0.206638252595,74,NA
"ko","lv","clothing_and_grooming",0.344742512445,19,NA
"ko","lv","cognition",0.18884128831,32,NA
"ko","lv","emotion_and_values",0.0898880051358,27,NA
"ko","lv","food_and_drink",0.0591036757359,27,NA
"ko","lv","kinship",0.483782830307,21,0.564642857142857
"ko","lv","law",0.051201853182,2,0.556363636363637
"ko","lv","motion",0.0586532701109,36,NA
"ko","lv","physical_world",0.199382949071,45,NA
"ko","lv","posession",0.282623729243,25,NA
"ko","lv","quantity",0.427282863285,27,NA
"ko","lv","religion_and_belief",0.051208550331,3,0.606666666666666
"ko","lv","sense_perception",0.211208049973,37,NA
"ko","lv","social_and_political_relations",0.176254878128,16,0.581538461538463
"ko","lv","spatial_relations",0.113025194399,67,NA
"ko","lv","speech_and_language",0.0759563294719,19,NA
"ko","lv","the_house",-0.110813655519,13,0.636363636363635
"ko","lv","time",0.440578385164,46,NA
"ko","lv","warfare_and_hunting",-0.107760415177,12,NA
"ko","ml","agriculture_and_vegetation",0.190453456914,19,0.272727272727273
"ko","ml","animals",0.194208269372,29,NA
"ko","ml","basic_actions_and_technology",0.0905510116462,24,0.52875
"ko","ml","body_parts",0.181584402424,65,NA
"ko","ml","clothing_and_grooming",0.132732355789,19,NA
"ko","ml","cognition",0.177804110211,31,NA
"ko","ml","emotion_and_values",0.208864166579,16,NA
"ko","ml","food_and_drink",0.242305016328,23,NA
"ko","ml","kinship",0.399269360913,21,0.769642857142857
"ko","ml","law",0.739143030923,1,0.545454545454546
"ko","ml","motion",-0.181457403705,29,NA
"ko","ml","physical_world",0.217468251928,39,NA
"ko","ml","posession",0.18772198627,23,NA
"ko","ml","quantity",0.268702576924,28,NA
"ko","ml","religion_and_belief",0.550676748098,2,0.72
"ko","ml","sense_perception",0.33875460598,30,NA
"ko","ml","social_and_political_relations",-0.11493339922,14,0.615384615384615
"ko","ml","spatial_relations",0.137594002068,63,NA
"ko","ml","speech_and_language",0.357545415325,18,NA
"ko","ml","the_house",0.202124753628,11,0.727272727272728
"ko","ml","time",0.428687220273,46,NA
"ko","ml","warfare_and_hunting",-0.100122711983,12,NA
"ko","no","agriculture_and_vegetation",0.221912842912,19,NA
"ko","no","animals",0.222179655654,31,NA
"ko","no","basic_actions_and_technology",0.121031848049,35,NA
"ko","no","body_parts",0.258386612763,76,NA
"ko","no","clothing_and_grooming",0.254842697466,21,NA
"ko","no","cognition",0.257956923225,34,NA
"ko","no","emotion_and_values",0.0944674865819,29,NA
"ko","no","food_and_drink",0.16599498988,26,NA
"ko","no","kinship",0.591058910128,24,NA
"ko","no","law",-0.538483596626,2,NA
"ko","no","motion",0.19679912294,44,NA
"ko","no","physical_world",0.255396324548,43,NA
"ko","no","posession",0.0779081398032,29,NA
"ko","no","quantity",0.336760560784,27,NA
"ko","no","religion_and_belief",0.182314415873,3,NA
"ko","no","sense_perception",0.424998342231,40,NA
"ko","no","social_and_political_relations",0.123859833335,15,NA
"ko","no","spatial_relations",0.227115985513,71,NA
"ko","no","speech_and_language",0.142979673117,22,NA
"ko","no","the_house",-0.0356277668817,14,NA
"ko","no","time",0.335475053355,49,NA
"ko","no","warfare_and_hunting",0.369960545676,14,NA
"ko","os","agriculture_and_vegetation",0.0189291761981,7,0.636363636363635
"ko","os","animals",-0.245284117552,10,NA
"ko","os","basic_actions_and_technology",0.0534230720425,6,0.402083333333333
"ko","os","body_parts",0.306485142173,19,NA
"ko","os","clothing_and_grooming",0.4723882177,4,NA
"ko","os","cognition",0.0655212923308,13,NA
"ko","os","emotion_and_values",0.463745501456,6,NA
"ko","os","food_and_drink",0.643334474845,7,NA
"ko","os","kinship",0.208552958003,14,0.449285714285715
"ko","os","law",0.845139449478,1,0.697272727272727
"ko","os","motion",0.199624589092,9,NA
"ko","os","physical_world",0.0646638154748,22,NA
"ko","os","posession",0.157920687427,10,NA
"ko","os","quantity",0.30761751662,14,NA
"ko","os","religion_and_belief",0.0924594484305,2,0.616666666666666
"ko","os","sense_perception",0.369525245073,16,NA
"ko","os","social_and_political_relations",-0.196140418358,6,0.761153846153846
"ko","os","spatial_relations",0.172954813493,24,NA
"ko","os","speech_and_language",-0.23432132687,11,NA
"ko","os","the_house",0.431034182712,3,0.833636363636363
"ko","os","time",0.472056465513,27,NA
"ko","os","warfare_and_hunting",-0.648037535944,5,NA
"ko","pl","agriculture_and_vegetation",0.160571720411,22,NA
"ko","pl","animals",0.178300022912,29,NA
"ko","pl","basic_actions_and_technology",0.256975836422,31,NA
"ko","pl","body_parts",0.255375197545,73,NA
"ko","pl","clothing_and_grooming",0.118964362001,22,NA
"ko","pl","cognition",0.226503870342,39,NA
"ko","pl","emotion_and_values",0.150610607018,30,NA
"ko","pl","food_and_drink",0.248062565628,32,NA
"ko","pl","kinship",0.46506408859,24,NA
"ko","pl","law",0.037117543338,2,NA
"ko","pl","motion",0.362453771002,44,NA
"ko","pl","physical_world",0.22489036352,44,NA
"ko","pl","posession",0.235552914966,27,NA
"ko","pl","quantity",0.418727724164,28,NA
"ko","pl","religion_and_belief",0.277416717183,3,NA
"ko","pl","sense_perception",0.386803262306,42,NA
"ko","pl","social_and_political_relations",0.376293073016,16,NA
"ko","pl","spatial_relations",0.172673860058,68,NA
"ko","pl","speech_and_language",0.144586411479,21,NA
"ko","pl","the_house",0.369880885081,14,NA
"ko","pl","time",0.455460810328,46,NA
"ko","pl","warfare_and_hunting",0.224326793194,17,NA
"ko","pt","agriculture_and_vegetation",0.206784463005,23,NA
"ko","pt","animals",0.188672004429,32,NA
"ko","pt","basic_actions_and_technology",0.129437146759,32,NA
"ko","pt","body_parts",0.281454151034,74,NA
"ko","pt","clothing_and_grooming",-0.0433150260567,24,NA
"ko","pt","cognition",0.288123321082,37,NA
"ko","pt","emotion_and_values",0.378776515555,29,NA
"ko","pt","food_and_drink",0.164858030893,29,NA
"ko","pt","kinship",0.383923284226,24,NA
"ko","pt","law",-0.501111998538,2,NA
"ko","pt","motion",0.0793021590855,44,NA
"ko","pt","physical_world",0.271243260019,46,NA
"ko","pt","posession",0.130274770033,28,NA
"ko","pt","quantity",0.444247815252,30,NA
"ko","pt","religion_and_belief",0.273573608157,3,NA
"ko","pt","sense_perception",0.34217503124,42,NA
"ko","pt","social_and_political_relations",-0.0231112398289,16,NA
"ko","pt","spatial_relations",0.135365331402,67,NA
"ko","pt","speech_and_language",0.357163471557,20,NA
"ko","pt","the_house",0.23608644922,14,NA
"ko","pt","time",0.479202102199,46,NA
"ko","pt","warfare_and_hunting",0.316556999222,16,NA
"ko","ro","agriculture_and_vegetation",0.158751812241,22,NA
"ko","ro","animals",0.110137950259,34,NA
"ko","ro","basic_actions_and_technology",0.23001262589,31,NA
"ko","ro","body_parts",0.207538664617,73,NA
"ko","ro","clothing_and_grooming",0.0914647520203,23,NA
"ko","ro","cognition",0.211778733942,33,NA
"ko","ro","emotion_and_values",0.286413461032,25,NA
"ko","ro","food_and_drink",0.00323620553058,31,NA
"ko","ro","kinship",0.191832413392,23,NA
"ko","ro","law",0.171920495536,2,NA
"ko","ro","motion",0.186163280459,47,NA
"ko","ro","physical_world",0.13131556796,40,NA
"ko","ro","posession",0.271713984627,27,NA
"ko","ro","quantity",0.377540925797,27,NA
"ko","ro","religion_and_belief",0.156922325847,3,NA
"ko","ro","sense_perception",0.249355992781,41,NA
"ko","ro","social_and_political_relations",0.167457116975,17,NA
"ko","ro","spatial_relations",0.2597637548,65,NA
"ko","ro","speech_and_language",0.103490868069,22,NA
"ko","ro","the_house",-0.131244027759,14,NA
"ko","ro","time",0.401344011325,47,NA
"ko","ro","warfare_and_hunting",0.127943936276,14,NA
"ko","ru","agriculture_and_vegetation",0.178896668823,22,0.363636363636364
"ko","ru","animals",0.151301108565,35,NA
"ko","ru","basic_actions_and_technology",0.147369830259,32,0.70875
"ko","ru","body_parts",0.196932603715,72,NA
"ko","ru","clothing_and_grooming",0.14650831624,21,NA
"ko","ru","cognition",0.0871468811863,37,NA
"ko","ru","emotion_and_values",0.196537177592,27,NA
"ko","ru","food_and_drink",-0.0285695893145,30,NA
"ko","ru","kinship",0.433804560428,24,0.591071428571428
"ko","ru","law",-0.381636427645,2,0.555454545454546
"ko","ru","motion",0.101758709073,45,NA
"ko","ru","physical_world",0.132147839467,44,NA
"ko","ru","posession",-0.0646363250269,27,NA
"ko","ru","quantity",0.309837620702,31,NA
"ko","ru","religion_and_belief",0.317722659216,3,0.431666666666667
"ko","ru","sense_perception",0.267592630411,41,NA
"ko","ru","social_and_political_relations",0.207038430318,15,0.46576923076923
"ko","ru","spatial_relations",0.140689987303,74,NA
"ko","ru","speech_and_language",0.370583894885,21,NA
"ko","ru","the_house",0.181810825375,14,0.363636363636364
"ko","ru","time",0.501858929449,48,NA
"ko","ru","warfare_and_hunting",0.0773813244448,17,NA
"ko","se","agriculture_and_vegetation",-0.0396346079433,3,0.818181818181818
"ko","se","animals",-0.04711865003,3,NA
"ko","se","basic_actions_and_technology",0.194491315954,8,0.625
"ko","se","body_parts",-0.201369150046,8,NA
"ko","se","clothing_and_grooming",1,1,NA
"ko","se","cognition",0.420943429018,18,NA
"ko","se","emotion_and_values",-0.413197135831,8,NA
"ko","se","food_and_drink",0.962300099646,3,NA
"ko","se","kinship",0.332507207117,17,0.518214285714285
"ko","se","law",NA,0,0.79
"ko","se","motion",0.042440965057,7,NA
"ko","se","physical_world",0.24667051873,11,NA
"ko","se","posession",-0.090330654025,6,NA
"ko","se","quantity",0.229940365764,23,NA
"ko","se","religion_and_belief",-1,1,0.636666666666666
"ko","se","sense_perception",0.784224295909,7,NA
"ko","se","social_and_political_relations",0.268405891493,6,0.768461538461538
"ko","se","spatial_relations",0.207228501117,29,NA
"ko","se","speech_and_language",0.0956150521488,13,NA
"ko","se","the_house",NA,0,0.844545454545453
"ko","se","time",0.249631768792,24,NA
"ko","se","warfare_and_hunting",-0.340158196825,3,NA
"ko","sk","agriculture_and_vegetation",0.14237318101,23,NA
"ko","sk","animals",0.128850056256,32,NA
"ko","sk","basic_actions_and_technology",0.134561503697,27,NA
"ko","sk","body_parts",0.0941819440451,68,NA
"ko","sk","clothing_and_grooming",0.163726700824,21,NA
"ko","sk","cognition",0.257223587009,37,NA
"ko","sk","emotion_and_values",0.266564217396,29,NA
"ko","sk","food_and_drink",0.267714812735,29,NA
"ko","sk","kinship",0.321080466362,24,NA
"ko","sk","law",0.0785840595505,2,NA
"ko","sk","motion",0.169637353749,39,NA
"ko","sk","physical_world",0.158271059534,41,NA
"ko","sk","posession",0.101165178656,28,NA
"ko","sk","quantity",0.373691341577,30,NA
"ko","sk","religion_and_belief",0.085812158402,3,NA
"ko","sk","sense_perception",0.330317453584,39,NA
"ko","sk","social_and_political_relations",0.317355604505,14,NA
"ko","sk","spatial_relations",0.184188232709,67,NA
"ko","sk","speech_and_language",0.292096697557,20,NA
"ko","sk","the_house",0.170830628588,13,NA
"ko","sk","time",0.469500351965,47,NA
"ko","sk","warfare_and_hunting",-0.0816080680656,16,NA
"ko","sl","animals",1,1,NA
"ko","sl","body_parts",0.524915108256,4,NA
"ko","sl","cognition",0.244981251225,5,NA
"ko","sl","emotion_and_values",NA,0,NA
"ko","sl","food_and_drink",NA,0,NA
"ko","sl","kinship",0.138450284082,1,NA
"ko","sl","motion",-0.42808959242,1,NA
"ko","sl","physical_world",0.0924039745508,5,NA
"ko","sl","quantity",0.138119969924,13,NA
"ko","sl","religion_and_belief",-0.432679505928,2,NA
"ko","sl","social_and_political_relations",0.807680099522,2,NA
"ko","sl","spatial_relations",-0.35088536602,5,NA
"ko","sl","speech_and_language",0.498463973936,1,NA
"ko","sl","time",0.0918120557667,3,NA
"ko","sl","warfare_and_hunting",-0.49249420603,2,NA
"ko","sv","agriculture_and_vegetation",0.115076086644,22,NA
"ko","sv","animals",0.203491548771,32,NA
"ko","sv","basic_actions_and_technology",0.271117042338,32,NA
"ko","sv","body_parts",0.150108559245,74,NA
"ko","sv","clothing_and_grooming",0.153326687609,23,NA
"ko","sv","cognition",0.252516175145,36,NA
"ko","sv","emotion_and_values",0.297428764196,28,NA
"ko","sv","food_and_drink",0.106446430397,28,NA
"ko","sv","kinship",0.481226743276,22,NA
"ko","sv","law",-0.563019719898,2,NA
"ko","sv","motion",0.0383002017887,45,NA
"ko","sv","physical_world",0.210932784592,45,NA
"ko","sv","posession",0.0911757193565,29,NA
"ko","sv","quantity",0.240501236931,31,NA
"ko","sv","religion_and_belief",0.401163342346,3,NA
"ko","sv","sense_perception",0.325400453188,42,NA
"ko","sv","social_and_political_relations",0.208107865813,16,NA
